date,category_code,total_views,total_carts,total_purchases,revenue,conversion_rate
2019-10-03,stationery.cartrige,156,1,2,82.33,0.01282051282051282
2019-10-04,accessories.bag,4793,23,33,1334.35,0.006885040684331317
2019-10-04,accessories.umbrella,141,0,0,0.0,0.0
2019-10-04,accessories.wallet,1040,0,4,216.20999999999998,0.0038461538461538464
2019-10-04,apparel.belt,53,0,0,0.0,0.0
2019-10-04,apparel.costume,710,0,2,272.86,0.0028169014084507044
2019-10-04,apparel.dress,443,0,0,0.0,0.0
2019-10-04,apparel.jeans,456,0,2,79.8,0.0043859649122807015
2019-10-04,apparel.scarf,67,0,0,0.0,0.0
2019-10-04,apparel.shirt,258,0,1,29.6,0.003875968992248062
2019-10-04,apparel.shoes,12733,0,69,5828.389999999999,0.005418990025916909
2019-10-04,apparel.shoes.ballet_shoes,65,0,0,0.0,0.0
2019-10-04,apparel.shoes.espadrilles,43,0,0,0.0,0.0
2019-10-04,apparel.shoes.keds,9046,0,46,3250.78,0.005085120495246518
2019-10-04,apparel.shoes.moccasins,355,0,7,486.24,0.01971830985915493
2019-10-04,apparel.shoes.sandals,156,0,0,0.0,0.0
2019-10-04,apparel.shoes.slipons,130,0,0,0.0,0.0
2019-10-04,apparel.shoes.step_ins,28,0,0,0.0,0.0
2019-10-04,apparel.shorts,20,0,0,0.0,0.0
2019-10-04,apparel.skirt,48,0,0,0.0,0.0
2019-10-04,apparel.sock,65,0,0,0.0,0.0
2019-10-04,apparel.trousers,705,0,2,90.07000000000001,0.0028368794326241137
2019-10-04,apparel.tshirt,798,0,1,41.16,0.0012531328320802004
2019-10-04,apparel.underwear,1217,0,0,0.0,0.0
2019-10-04,appliances.environment.air_conditioner,1475,24,14,7322.75,0.009491525423728813
2019-10-04,appliances.environment.air_heater,7802,158,123,4139.400000000001,0.01576518841322738
2019-10-04,appliances.environment.fan,44,0,2,66.88,0.045454545454545456
2019-10-04,appliances.environment.vacuum,30486,807,504,68206.86,0.016532178704979333
2019-10-04,appliances.environment.water_heater,5517,168,96,9884.77,0.017400761283306143
2019-10-04,appliances.iron,6071,142,151,10128.869999999999,0.024872343930159777
2019-10-04,appliances.ironing_board,1175,14,22,987.1199999999999,0.01872340425531915
2019-10-04,appliances.kitchen.blender,6720,161,120,7005.599999999999,0.017857142857142856
2019-10-04,appliances.kitchen.coffee_grinder,347,6,2,74.31,0.005763688760806916
2019-10-04,appliances.kitchen.coffee_machine,2758,23,19,4797.07,0.006889050036258158
2019-10-04,appliances.kitchen.dishwasher,2962,44,20,7774.919999999999,0.00675219446320054
2019-10-04,appliances.kitchen.grill,2502,50,22,2710.4800000000005,0.008792965627498001
2019-10-04,appliances.kitchen.hob,3862,40,37,7388.669999999999,0.009580528223718281
2019-10-04,appliances.kitchen.hood,2970,36,24,3602.5600000000004,0.00808080808080808
2019-10-04,appliances.kitchen.juicer,1366,19,15,1093.85,0.010980966325036604
2019-10-04,appliances.kitchen.kettle,5879,124,97,3452.3599999999997,0.016499404660656573
2019-10-04,appliances.kitchen.meat_grinder,6791,78,102,7728.46,0.015019879251951113
2019-10-04,appliances.kitchen.microwave,6027,198,120,10588.77,0.019910403185664508
2019-10-04,appliances.kitchen.mixer,3069,58,37,1801.0500000000002,0.012056044314108831
2019-10-04,appliances.kitchen.oven,6512,125,88,11542.84,0.013513513513513514
2019-10-04,appliances.kitchen.refrigerators,29778,458,401,143229.22,0.013466317415541674
2019-10-04,appliances.kitchen.steam_cooker,463,6,1,100.36,0.0021598272138228943
2019-10-04,appliances.kitchen.toster,818,15,14,533.38,0.017114914425427872
2019-10-04,appliances.kitchen.washer,34538,1153,723,216842.15999999997,0.020933464589727255
2019-10-04,appliances.personal.hair_cutter,2249,17,48,2081.5099999999998,0.0213428190306803
2019-10-04,appliances.personal.massager,391,0,5,206.68,0.01278772378516624
2019-10-04,appliances.personal.scales,1817,20,35,647.81,0.01926252063841497
2019-10-04,appliances.sewing_machine,4665,71,59,14345.579999999998,0.012647374062165059
2019-10-04,auto.accessories.alarm,8926,206,151,20271.91,0.016916872059153036
2019-10-04,auto.accessories.compressor,2224,2,30,3349.87,0.013489208633093525
2019-10-04,auto.accessories.parktronic,556,0,4,128.71,0.007194244604316547
2019-10-04,auto.accessories.player,25788,60,305,32402.93,0.011827206452613618
2019-10-04,auto.accessories.radar,2088,64,27,2135.5499999999997,0.01293103448275862
2019-10-04,auto.accessories.videoregister,10678,177,124,14418.579999999998,0.0116126615471062
2019-10-04,auto.accessories.winch,427,0,1,562.43,0.00234192037470726
2019-10-04,computers.components.cooler,1149,12,11,501.98999999999995,0.009573542210617928
2019-10-04,computers.components.cpu,1462,30,8,2239.51,0.005471956224350205
2019-10-04,computers.components.hdd,1941,76,32,2492.94,0.01648634724368882
2019-10-04,computers.components.memory,1267,23,17,741.14,0.013417521704814523
2019-10-04,computers.components.motherboard,1368,7,9,1244.7,0.006578947368421052
2019-10-04,computers.components.power_supply,454,9,4,149.70000000000002,0.00881057268722467
2019-10-04,computers.components.videocards,2657,54,37,11079.71,0.013925479864508844
2019-10-04,computers.desktop,13472,145,106,34498.07,0.007868171021377672
2019-10-04,computers.ebooks,938,14,10,1280.92,0.010660980810234541
2019-10-04,computers.notebook,44694,1511,734,424320.0,0.01642278605629391
2019-10-04,computers.peripherals.camera,154,5,0,0.0,0.0
2019-10-04,computers.peripherals.keyboard,1475,22,14,527.44,0.009491525423728813
2019-10-04,computers.peripherals.monitor,3613,98,34,7498.82,0.00941046221976197
2019-10-04,computers.peripherals.mouse,2132,50,40,1511.8899999999999,0.01876172607879925
2019-10-04,computers.peripherals.printer,5154,195,88,20502.67,0.017074117190531625
2019-10-04,construction.components.faucet,725,0,3,68.37,0.004137931034482759
2019-10-04,construction.tools.drill,7268,63,69,5407.01,0.00949367088607595
2019-10-04,construction.tools.generator,3489,35,43,6634.76,0.012324448265978791
2019-10-04,construction.tools.light,662,1,1,4.14,0.0015105740181268882
2019-10-04,construction.tools.painting,428,0,2,70.36,0.004672897196261682
2019-10-04,construction.tools.pump,1086,2,11,728.01,0.010128913443830571
2019-10-04,construction.tools.saw,3925,50,35,4366.2,0.008917197452229299
2019-10-04,construction.tools.welding,2089,34,41,7799.0999999999985,0.019626615605552896
2019-10-04,country_yard.cultivator,173,0,0,0.0,0.0
2019-10-04,country_yard.furniture.bench,9,0,0,0.0,0.0
2019-10-04,country_yard.furniture.hammok,29,0,0,0.0,0.0
2019-10-04,country_yard.lawn_mower,170,2,2,248.66,0.011764705882352941
2019-10-04,electronics.audio.acoustic,2556,8,34,6923.639999999999,0.013302034428794992
2019-10-04,electronics.audio.headphone,35542,2849,1210,144646.74,0.03404422936244443
2019-10-04,electronics.audio.microphone,637,3,7,926.3100000000001,0.01098901098901099
2019-10-04,electronics.audio.music_tools.piano,713,0,8,1600.51,0.011220196353436185
2019-10-04,electronics.audio.subwoofer,16331,18,190,16211.830000000002,0.011634315106239667
2019-10-04,electronics.camera.photo,396,0,20,16909.739999999998,0.050505050505050504
2019-10-04,electronics.camera.video,1181,33,10,3266.6899999999996,0.00846740050804403
2019-10-04,electronics.clocks,44918,1270,704,203833.78,0.015673004140878934
2019-10-04,electronics.smartphone,363209,25879,12301,5806620.18,0.033867552841476946
2019-10-04,electronics.tablet,9955,448,186,54469.65,0.01868407835258664
2019-10-04,electronics.telephone,7120,188,118,4178.38,0.01657303370786517
2019-10-04,electronics.video.projector,444,6,2,1108.36,0.0045045045045045045
2019-10-04,electronics.video.tv,34821,1692,822,328163.65,0.02360644438700784
2019-10-04,furniture.bathroom.bath,319,0,2,492.9,0.006269592476489028
2019-10-04,furniture.bathroom.toilet,394,0,3,176.52,0.007614213197969543
2019-10-04,furniture.bedroom.bed,7458,2,40,6894.24,0.0053633681952266025
2019-10-04,furniture.bedroom.blanket,562,0,5,166.05,0.008896797153024912
2019-10-04,furniture.bedroom.pillow,605,0,1,15.44,0.001652892561983471
2019-10-04,furniture.kitchen.chair,2660,2,32,2691.16,0.012030075187969926
2019-10-04,furniture.kitchen.table,1743,1,21,4212.58,0.012048192771084338
2019-10-04,furniture.living_room.cabinet,5793,0,32,7194.1,0.005523908165026756
2019-10-04,furniture.living_room.chair,2144,5,27,2275.52,0.012593283582089552
2019-10-04,furniture.living_room.sofa,3915,0,25,12600.719999999998,0.006385696040868455
2019-10-04,furniture.universal.light,265,0,3,42.739999999999995,0.011320754716981131
2019-10-04,kids.carriage,6549,26,93,17458.59,0.014200641319285386
2019-10-04,kids.dolls,1156,0,14,654.71,0.012110726643598616
2019-10-04,kids.fmcg.diapers,568,1,24,292.5,0.04225352112676056
2019-10-04,kids.skates,3422,52,31,8457.289999999999,0.009059029807130333
2019-10-04,kids.swing,859,1,7,1118.93,0.008149010477299184
2019-10-04,kids.toys,2685,6,30,938.0400000000002,0.0111731843575419
2019-10-04,medicine.tools.tonometer,319,0,5,251.28000000000003,0.01567398119122257
2019-10-04,sport.bicycle,4663,23,33,9695.870000000003,0.007076989062835085
2019-10-04,sport.ski,71,0,2,637.85,0.028169014084507043
2019-10-04,sport.snowboard,61,0,0,0.0,0.0
2019-10-04,sport.tennis,105,0,0,0.0,0.0
2019-10-04,sport.trainer,646,0,6,1644.25,0.009287925696594427
2019-10-04,stationery.cartrige,116,2,0,0.0,0.0
2019-10-05,accessories.bag,4999,29,19,789.05,0.003800760152030406
2019-10-05,accessories.umbrella,125,0,1,25.48,0.008
2019-10-05,accessories.wallet,1088,0,5,186.60999999999999,0.004595588235294118
2019-10-05,apparel.belt,89,0,1,25.74,0.011235955056179775
2019-10-05,apparel.costume,1209,0,3,409.29,0.0024813895781637717
2019-10-05,apparel.dress,442,0,0,0.0,0.0
2019-10-05,apparel.jeans,487,0,1,52.0,0.002053388090349076
2019-10-05,apparel.scarf,77,0,0,0.0,0.0
2019-10-05,apparel.shirt,299,0,0,0.0,0.0
2019-10-05,apparel.shoes,13255,0,63,6115.75,0.004752923425122595
2019-10-05,apparel.shoes.ballet_shoes,53,0,0,0.0,0.0
2019-10-05,apparel.shoes.espadrilles,38,0,0,0.0,0.0
2019-10-05,apparel.shoes.keds,9591,0,68,4838.170000000001,0.007089980189761235
2019-10-05,apparel.shoes.moccasins,365,0,1,66.67,0.0027397260273972603
2019-10-05,apparel.shoes.sandals,224,0,0,0.0,0.0
2019-10-05,apparel.shoes.slipons,113,0,0,0.0,0.0
2019-10-05,apparel.shoes.step_ins,35,0,0,0.0,0.0
2019-10-05,apparel.shorts,13,0,0,0.0,0.0
2019-10-05,apparel.skirt,34,0,0,0.0,0.0
2019-10-05,apparel.sock,48,0,0,0.0,0.0
2019-10-05,apparel.trousers,649,0,2,113.24000000000001,0.0030816640986132513
2019-10-05,apparel.tshirt,957,0,3,133.77,0.003134796238244514
2019-10-05,apparel.underwear,1223,0,1,12.85,0.0008176614881439084
2019-10-05,appliances.environment.air_conditioner,1240,17,13,4722.27,0.010483870967741936
2019-10-05,appliances.environment.air_heater,5657,89,78,3466.47,0.013788226975428673
2019-10-05,appliances.environment.fan,36,3,1,15.42,0.027777777777777776
2019-10-05,appliances.environment.vacuum,25991,579,431,56462.23,0.01658266322957947
2019-10-05,appliances.environment.water_heater,5184,136,104,10332.840000000002,0.020061728395061727
2019-10-05,appliances.iron,4845,91,103,7911.779999999999,0.02125902992776058
2019-10-05,appliances.ironing_board,1137,8,19,657.22,0.016710642040457344
2019-10-05,appliances.kitchen.blender,5866,117,80,4835.020000000001,0.013637913399249914
2019-10-05,appliances.kitchen.coffee_grinder,453,7,6,133.06,0.013245033112582781
2019-10-05,appliances.kitchen.coffee_machine,2865,30,27,7537.830000000001,0.009424083769633508
2019-10-05,appliances.kitchen.dishwasher,2623,18,24,9639.54,0.009149828440716736
2019-10-05,appliances.kitchen.grill,2168,32,20,2814.48,0.00922509225092251
2019-10-05,appliances.kitchen.hob,3269,36,36,8767.52,0.011012542061792597
2019-10-05,appliances.kitchen.hood,3294,16,29,3607.71,0.008803885853066181
2019-10-05,appliances.kitchen.juicer,1334,23,14,1364.12,0.010494752623688156
2019-10-05,appliances.kitchen.kettle,5440,84,84,2764.02,0.015441176470588236
2019-10-05,appliances.kitchen.meat_grinder,5510,79,88,7510.500000000001,0.015970961887477313
2019-10-05,appliances.kitchen.microwave,5723,170,113,8277.29,0.019744889044207584
2019-10-05,appliances.kitchen.mixer,2696,46,32,1694.17,0.011869436201780416
2019-10-05,appliances.kitchen.oven,5513,63,78,9757.43,0.014148376564483946
2019-10-05,appliances.kitchen.refrigerators,27943,385,369,132170.98,0.013205453959846831
2019-10-05,appliances.kitchen.steam_cooker,372,3,1,128.68,0.002688172043010753
2019-10-05,appliances.kitchen.toster,930,2,22,2407.76,0.023655913978494623
2019-10-05,appliances.kitchen.washer,31109,960,583,169323.71999999997,0.018740557394966086
2019-10-05,appliances.personal.hair_cutter,1887,14,27,965.52,0.014308426073131956
2019-10-05,appliances.personal.massager,338,0,1,30.12,0.0029585798816568047
2019-10-05,appliances.personal.scales,1906,43,53,866.99,0.027806925498426022
2019-10-05,appliances.sewing_machine,3987,27,41,10579.369999999999,0.010283421118635566
2019-10-05,auto.accessories.alarm,7349,132,90,12288.069999999998,0.012246564158388897
2019-10-05,auto.accessories.compressor,2256,0,18,1669.8700000000001,0.007978723404255319
2019-10-05,auto.accessories.parktronic,580,0,1,123.56,0.0017241379310344827
2019-10-05,auto.accessories.player,23778,72,233,27013.629999999997,0.009798973841365969
2019-10-05,auto.accessories.radar,1769,46,25,2415.51,0.014132278123233465
2019-10-05,auto.accessories.videoregister,10453,218,139,15698.18,0.013297617908734335
2019-10-05,auto.accessories.winch,367,0,0,0.0,0.0
2019-10-05,computers.components.cooler,1309,6,13,487.12,0.009931245225362872
2019-10-05,computers.components.cpu,1449,10,4,455.63,0.0027605244996549345
2019-10-05,computers.components.hdd,1954,45,33,2050.66,0.016888433981576252
2019-10-05,computers.components.memory,1314,11,10,539.83,0.0076103500761035
2019-10-05,computers.components.motherboard,1119,10,11,1393.75,0.009830205540661306
2019-10-05,computers.components.power_supply,596,8,5,144.71,0.008389261744966443
2019-10-05,computers.components.videocards,2575,54,41,8599.380000000001,0.015922330097087378
2019-10-05,computers.desktop,13372,137,115,44177.13,0.00860005982650314
2019-10-05,computers.ebooks,691,4,8,1257.69,0.011577424023154847
2019-10-05,computers.notebook,39077,1188,570,326467.07,0.014586585459477441
2019-10-05,computers.peripherals.camera,206,1,0,0.0,0.0
2019-10-05,computers.peripherals.keyboard,1802,20,17,539.5799999999999,0.009433962264150943
2019-10-05,computers.peripherals.monitor,3241,78,39,7985.11,0.01203332304844184
2019-10-05,computers.peripherals.mouse,2554,74,30,964.8199999999999,0.011746280344557557
2019-10-05,computers.peripherals.printer,4439,194,99,18350.21,0.022302320342419465
2019-10-05,construction.components.faucet,899,0,3,75.49,0.0033370411568409346
2019-10-05,construction.tools.drill,6301,71,45,3244.2699999999995,0.007141723535946675
2019-10-05,construction.tools.generator,3077,17,45,6856.17,0.014624634384140396
2019-10-05,construction.tools.light,574,2,7,48.37,0.012195121951219513
2019-10-05,construction.tools.painting,501,0,6,882.7900000000001,0.011976047904191617
2019-10-05,construction.tools.pump,1148,11,5,503.80999999999995,0.004355400696864111
2019-10-05,construction.tools.saw,3352,35,30,4244.5599999999995,0.008949880668257757
2019-10-05,construction.tools.welding,2350,27,33,5760.56,0.014042553191489362
2019-10-05,country_yard.cultivator,210,0,2,637.8299999999999,0.009523809523809525
2019-10-05,country_yard.furniture.bench,5,0,0,0.0,0.0
2019-10-05,country_yard.furniture.hammok,35,0,0,0.0,0.0
2019-10-05,country_yard.lawn_mower,188,0,0,0.0,0.0
2019-10-05,electronics.audio.acoustic,2841,3,38,7411.450000000001,0.013375571981696586
2019-10-05,electronics.audio.headphone,31996,2264,947,112663.48,0.029597449681210152
2019-10-05,electronics.audio.microphone,824,4,8,447.14,0.009708737864077669
2019-10-05,electronics.audio.music_tools.piano,1000,0,5,820.7900000000001,0.005
2019-10-05,electronics.audio.subwoofer,15113,13,148,13726.650000000001,0.009792893535366902
2019-10-05,electronics.camera.photo,259,0,4,2083.69,0.015444015444015444
2019-10-05,electronics.camera.video,1134,18,8,2564.36,0.007054673721340388
2019-10-05,electronics.clocks,40993,911,572,148587.08000000002,0.013953601834459543
2019-10-05,electronics.smartphone,332644,21148,10688,4954819.11,0.03213044576183548
2019-10-05,electronics.tablet,9435,428,185,52764.219999999994,0.0196078431372549
2019-10-05,electronics.telephone,7011,178,92,3254.2,0.01312223648552275
2019-10-05,electronics.video.projector,382,9,2,621.95,0.005235602094240838
2019-10-05,electronics.video.tv,31371,1350,721,283779.18,0.022983009786108188
2019-10-05,furniture.bathroom.bath,420,0,4,402.98,0.009523809523809525
2019-10-05,furniture.bathroom.toilet,469,0,8,698.1400000000001,0.017057569296375266
2019-10-05,furniture.bedroom.bed,8470,14,50,9261.56,0.0059031877213695395
2019-10-05,furniture.bedroom.blanket,844,0,6,227.68,0.0071090047393364926
2019-10-05,furniture.bedroom.pillow,566,0,5,205.33,0.0088339222614841
2019-10-05,furniture.kitchen.chair,2627,3,23,1060.78,0.008755234107346783
2019-10-05,furniture.kitchen.table,2300,0,10,1181.19,0.004347826086956522
2019-10-05,furniture.living_room.cabinet,6937,0,48,11077.750000000004,0.006919417615684013
2019-10-05,furniture.living_room.chair,2348,10,25,2765.17,0.010647359454855196
2019-10-05,furniture.living_room.sofa,4515,0,23,11825.41,0.0050941306755260245
2019-10-05,furniture.universal.light,364,0,0,0.0,0.0
2019-10-05,kids.carriage,6300,33,73,9387.05,0.011587301587301587
2019-10-05,kids.dolls,896,1,4,165.27,0.004464285714285714
2019-10-05,kids.fmcg.diapers,736,0,35,427.0799999999999,0.04755434782608696
2019-10-05,kids.skates,3220,27,27,4583.48,0.008385093167701863
2019-10-05,kids.swing,918,1,11,1526.8899999999999,0.011982570806100218
2019-10-05,kids.toys,2486,9,37,1272.12,0.014883346741753822
2019-10-05,medicine.tools.tonometer,260,0,3,144.02,0.011538461538461539
2019-10-05,sport.bicycle,4988,28,33,8055.99,0.006615878107457899
2019-10-05,sport.ski,101,0,0,0.0,0.0
2019-10-05,sport.snowboard,97,0,0,0.0,0.0
2019-10-05,sport.tennis,89,0,0,0.0,0.0
2019-10-05,sport.trainer,604,0,5,2205.98,0.008278145695364239
2019-10-05,stationery.cartrige,186,1,2,30.630000000000003,0.010752688172043012
2019-10-06,accessories.bag,5656,19,32,1326.55,0.005657708628005658
2019-10-06,accessories.umbrella,127,0,0,0.0,0.0
2019-10-06,accessories.wallet,1042,0,8,364.21999999999997,0.007677543186180422
2019-10-06,apparel.belt,55,0,0,0.0,0.0
